Unnamed: 0,country,designation,points,price,price_GBP
63735,Chile,Reserva,84,13.0,15.6
63741,Chile,Ocean Side,84,16.0,19.2
63743,Chile,Duette,84,,
63751,Chile,Marques de Casa Concha,84,26.0,31.2
64134,Chile,Estate Bottled,90,12.0,14.4
64136,Chile,Alpha,90,20.0,24.0
64143,Chile,Prima Reserva,89,12.0,14.4
64217,Chile,Classic Series,86,12.0,14.4
64248,Chile,Gran Reserva Triumpheros,90,19.0,22.8
64271,Chile,20 Barrels Limited Edition,91,20.0,24.0
64512,Chile,La Palma,85,9.0,10.8
64525,Chile,Classic Series,85,12.0,14.4
64527,Chile,Reserva,85,12.0,14.4
64533,Chile,Legado Reserva,85,16.0,19.2
64691,Chile,,87,18.0,21.6
64810,Chile,,85,10.0,12.0
64813,Chile,Estate Selection,85,11.0,13.2
64826,Chile,Barrel Selection Reserve,85,13.0,15.6
64833,Chile,La Palma,85,8.0,9.6
64875,Chile,1865 Single Vineyard,91,19.0,22.8
64913,Chile,Reserva,88,11.0,13.2
64933,Chile,Reserva,88,13.0,15.6
65056,Chile,Bicicleta,86,12.0,14.4
65060,Chile,Boya,86,15.0,18.0
65084,Chile,Reserva Estate Bottled,86,9.0,10.8
65116,Chile,Gran Reserva Estate Bottled,87,16.0,19.2
65230,Chile,Clava Coastal Reserve,87,12.0,14.4
65268,Chile,Duette,86,20.0,24.0
65284,Chile,Tectonia,86,,
65286,Chile,Reserva,86,14.0,16.8
65288,Chile,,88,57.0,68.39999999999999
65290,Chile,Lot 8,88,40.0,48.0
65295,Chile,,88,20.0,24.0
65427,Chile,,86,14.0,16.8
65428,Chile,Reserva Estate Grown,86,11.0,13.2
65432,Chile,Casa Grand Selection,86,12.0,14.4
65433,Chile,Coast Cool Climate,86,17.0,20.4
65443,Chile,Hacienda Araucano Clos de Lolol,86,24.0,28.8
65444,Chile,Hacienda Araucano Reserva,86,13.0,15.6
65446,Chile,Sepia Reserva,86,12.0,14.4
65525,Chile,Canto de Piedra Reserva,84,13.0,15.6
65527,Chile,Limited Edition,84,16.0,19.2
65529,Chile,Estate Bottled Reserva,84,14.0,16.8
65530,Chile,Clava Reserve,84,12.0,14.4
65531,Chile,Lot #34 Dry Farmed Old Vine,84,33.0,39.6
65536,Chile,,84,12.0,14.4
65537,Chile,Casa Grand Selection,84,12.0,14.4
65538,Chile,Casillero del Diablo Reserva,84,11.0,13.2
65540,Chile,Calicanto,84,16.0,19.2
65544,Chile,Selection,84,9.0,10.8
65545,Chile,Reserva,84,9.0,10.8
65602,Chile,Aluvion Ensamblaje,92,26.0,31.2
65658,Chile,Founder's Selection,89,40.0,48.0
65666,Chile,,87,16.0,19.2
65670,Chile,,87,13.0,15.6
65674,Chile,Grand Reserve,87,20.0,24.0
65681,Chile,Special Reserve,87,16.0,19.2
65912,Chile,Cholqui,88,50.0,60.0
66012,Chile,Don Maximiano Founder's Reserve,90,95.0,114.0
66020,Chile,Alpha,90,22.0,26.4
66035,Chile,Tierra Oscura,84,15.0,18.0
66039,Chile,Reserva,84,10.0,12.0
66041,Chile,Reserva,84,14.0,16.8
66104,Chile,Gran Reserva,87,14.0,16.8
66116,Chile,Reserva,87,11.0,13.2
66123,Chile,Reserva,87,14.0,16.8
66124,Chile,Reserva Unoaked,87,13.0,15.6
66127,Chile,Reserva,84,11.0,13.2
66133,Chile,Selection,84,9.0,10.8
66137,Chile,,83,16.0,19.2
66140,Chile,Vitral Reserva,83,12.0,14.4
66148,Chile,,88,18.0,21.6
66177,Chile,Queulat Gran Reserva,85,15.0,18.0
66178,Chile,Casa La Joya Reserve,85,11.0,13.2
66201,Chile,Cuvée,86,15.0,18.0
66216,Chile,Block Selection Reserve Block N. 16,86,12.0,14.4
66221,Chile,Corralillo,86,20.0,24.0
66285,Chile,Gran Reserva Apalta,87,15.0,18.0
66313,Chile,Reserva,84,13.0,15.6
66318,Chile,,84,10.0,12.0
66332,Chile,Selected Terroir,84,10.0,12.0
66333,Chile,120,84,8.0,9.6
66336,Chile,Selected Varietal,84,12.0,14.4
66385,Chile,Edicion Limitada Golden Harvest,90,25.0,30.0
66520,Chile,Boya,88,20.0,24.0
66527,Chile,Tobiano,88,22.0,26.4
66534,Chile,Las Mulas Reserve,85,12.0,14.4
66543,Chile,,85,20.0,24.0
66561,Chile,La Palma,84,9.0,10.8
66562,Chile,Reina Ana Reserva,84,12.0,14.4
66563,Chile,Artemisa Late Harvest,84,15.0,18.0
66565,Chile,Payen,91,60.0,72.0
66575,Chile,Cabo de Hornos,91,60.0,72.0
66624,Chile,Reserva,86,12.0,14.4
66647,Chile,Select Terroir,86,10.0,12.0
66685,Chile,Gran Reserva,89,21.0,25.2
66692,Chile,Corralillo,89,28.0,33.6
66696,Chile,Amelia Limited Release,89,35.0,42.0
66697,Chile,Serie Riberas Gran Reserva Ribera del Rapel,89,17.0,20.4
66707,Chile,Limited Edition,89,20.0,24.0
66795,Chile,Kuyen,92,40.0,48.0
66797,Chile,Folly,92,90.0,108.0
66806,Chile,Terrunyo Andes Pirque Vineyard Block Las Terrazas,92,50.0,60.0
66841,Chile,Max Reserva,89,20.0,24.0
66845,Chile,Marques de Casa Concha,89,25.0,30.0
66857,Chile,Coyam,89,34.0,40.8
66869,Chile,Gran Devoción,89,20.0,24.0
66909,Chile,1865 Limited Edition,88,25.0,30.0
66910,Chile,Reserve,88,15.0,18.0
67081,Chile,Reserve,87,9.0,10.8
67145,Chile,,88,20.0,24.0
67291,Chile,Fina Reserva Ensamblaje Malbec-Cabernet Sauvignon-Syrah,89,19.0,22.8
67497,Chile,Alpha,87,24.0,28.8
67498,Chile,Classic Series,87,12.0,14.4
67511,Chile,Estate Bottled,87,8.0,9.6
67513,Chile,Aliwen Reserva,87,13.0,15.6
67535,Chile,Grial,87,75.0,90.0
67549,Chile,Natura,86,11.0,13.2
67550,Chile,Sepia Reserva,86,10.0,12.0
67555,Chile,Legado Reserva,86,16.0,19.2
67561,Chile,Winemaker's Selection Single Vineyard,86,18.0,21.6
67586,Chile,Aconcagua Costa Single Vineyard,88,24.0,28.8
67604,Chile,Solares,88,50.0,60.0
67783,Chile,Reserve,84,12.0,14.4
67786,Chile,,83,10.0,12.0
67788,Chile,Reserva Privada,83,15.0,18.0
67790,Chile,Reina Ana Villa Alegre Reserva,83,9.0,10.8
67791,Chile,,83,10.0,12.0
67793,Chile,Reserva,83,13.0,15.6
67796,Chile,Hacienda Araucano Reserva,83,11.0,13.2
67797,Chile,Coastal Cool Climate,83,14.0,16.8
67802,Chile,Reserva,83,12.0,14.4
67810,Chile,,83,12.0,14.4
67837,Chile,Reserve Marchigüe Estate,88,28.0,33.6
67841,Chile,Signatura,88,30.0,36.0
67842,Chile,Single Vineyard,88,17.0,20.4
67866,Chile,Reserva,85,14.0,16.8
67868,Chile,Hacienda Araucano Alka,85,50.0,60.0
68002,Chile,Cordillera,91,26.0,31.2
68006,Chile,Maquehua,90,19.0,22.8
68010,Chile,Reserva de la Familia,90,15.0,18.0
68011,Chile,Wild Ferment La Escultura Estate,90,22.0,26.4
68014,Chile,,89,10.0,12.0
68018,Chile,Reserve,89,15.0,18.0
68024,Chile,Private Reserve Don Melchor,88,40.0,48.0
68026,Chile,Santa Digna,88,12.0,14.4
68028,Chile,Don Miguel,88,11.0,13.2
68030,Chile,Terrunyo,88,29.0,34.8
68098,Chile,Single Vineyard,87,18.0,21.6
68109,Chile,Coyam,87,34.0,40.8
68110,Chile,Reserva,87,15.0,18.0
68224,Chile,Rivalta Limited Selection,90,85.0,102.0
68381,Chile,Reserve,84,15.0,18.0
68384,Chile,House of Morande,84,30.0,36.0
68385,Chile,Reserve Terrarum,84,9.0,10.8
68389,Chile,,84,8.0,9.6
68394,Chile,Reserve - Special Cuvee,84,10.0,12.0
68396,Chile,,84,8.0,9.6
68398,Chile,San Andrés,84,,
68399,Chile,Estate Bottled Reserve,84,8.0,9.6
68414,Chile,Reserva Estate Bottled,86,13.0,15.6
68415,Chile,First Edition,86,20.0,24.0
68432,Chile,,86,12.0,14.4
68433,Chile,Cefiro Reserva,86,12.0,14.4
68434,Chile,Puerto Viejo Estate Bottled Single Vineyard Reserve,86,10.0,12.0
68435,Chile,Gran Reserva,86,18.0,21.6
68473,Chile,Carménère-Merlot,88,9.0,10.8
68480,Chile,Estate Bottled,88,13.0,15.6
68726,Chile,Gê,93,92.0,110.4
68743,Chile,Reserva,88,12.0,14.4
68800,Chile,,86,10.0,12.0
68801,Chile,Reserva,86,13.0,15.6
68803,Chile,Serie Riberas Gran Reserva Ribera del Tinguiririca,86,17.0,20.4
68804,Chile,,86,10.0,12.0
68809,Chile,Grand Reserva,86,17.0,20.4
68810,Chile,Reserva Estate Bottled,86,10.0,12.0
68881,Chile,Reserva,85,12.0,14.4
68882,Chile,120,85,8.0,9.6
68893,Chile,Über Cuvée,86,12.0,14.4
68896,Chile,,86,11.0,13.2
68898,Chile,Family Vintage,86,18.0,21.6
68941,Chile,Founder's Selection,89,40.0,48.0
69024,Chile,Block 30 Terrunyo,89,20.0,24.0
69025,Chile,Edición Limitada - 22 Barricas,89,18.0,21.6
69031,Chile,Estate Bottled - Prima Reserva,89,10.0,12.0
69038,Chile,Bravura,89,50.0,60.0
69047,Chile,Reserve,89,10.0,12.0
69065,Chile,Reserva Estate Bottled,86,10.0,12.0
69072,Chile,Classic Series,86,13.0,15.6
69081,Chile,Reserva,86,10.0,12.0
69100,Chile,,85,11.0,13.2
69107,Chile,Gran Reserva,87,25.0,30.0
69121,Chile,Sumpai Huasco Valley,87,22.0,26.4
69128,Chile,Vitral Reserva,87,12.0,14.4
69135,Chile,Single Vineyard,88,17.0,20.4
69156,Chile,Sabino,88,24.0,28.8
69248,Chile,Royale,88,26.0,31.2
69254,Chile,Cherub,88,16.0,19.2
69327,Chile,,90,20.0,24.0
69328,Chile,Reserva de Familia,90,20.0,24.0
69335,Chile,Limited Edition,90,22.0,26.4
69341,Chile,Reserva,86,10.0,12.0
69350,Chile,Cefiro Reserva,86,10.0,12.0
69354,Chile,Selected Terroir,86,10.0,12.0
69358,Chile,The Flying Winemaker,86,13.0,15.6
69397,Chile,Lote D,87,14.0,16.8
69401,Chile,Reserve,87,10.0,12.0
69408,Chile,T.H. Terroir Hunter,87,20.0,24.0
69409,Chile,Grey Glacier Single Block Las Terrazas Vineyard,87,24.0,28.8
69415,Chile,Espino Gran Cuvée,87,24.0,28.8
69459,Chile,Cenit,92,80.0,96.0
69481,Chile,Private Reserve,85,11.0,13.2
69486,Chile,Reserva Estate Bottled,85,10.0,12.0
69495,Chile,,84,10.0,12.0
69539,Chile,,85,13.0,15.6
69543,Chile,Cherub Rosé of,85,16.0,19.2
69545,Chile,Reserva II,85,10.0,12.0
69549,Chile,,84,23.0,27.6
69553,Chile,Natura,84,12.0,14.4
69584,Chile,U Estate Grown,84,10.0,12.0
69654,Chile,Reserva,86,,
69685,Chile,,85,11.0,13.2
69689,Chile,VCS,85,10.0,12.0
69696,Chile,,85,10.0,12.0
69703,Chile,Reserva,85,11.0,13.2
69736,Chile,Corralillo Winemaker's Blend,90,30.0,36.0
69737,Chile,EQ Coastal,90,19.0,22.8
69751,Chile,Marques de Casa Concha,90,25.0,30.0
69860,Chile,Serie Riberas Gran Reserva Ribera del Tinguirica,86,18.0,21.6
69864,Chile,Classic Collection Unwooded,86,10.0,12.0
69870,Chile,Tama Vineyard Selection,86,15.0,18.0
69902,Chile,1865 Single Vineyard,84,20.0,24.0
69911,Chile,Reserva,84,14.0,16.8
69927,Chile,Reserva Espiritu de Los Andes Estate Bottled,83,12.0,14.4
69934,Chile,,86,10.0,12.0
69935,Chile,,86,14.0,16.8
69939,Chile,Armador,86,12.0,14.4
69943,Chile,Reserva,86,12.0,14.4
69948,Chile,,86,11.0,13.2
69950,Chile,Unwooded,86,9.0,10.8
69961,Chile,U Estate Grown,85,11.0,13.2
69962,Chile,La Gloria,85,12.0,14.4
69967,Chile,,85,14.0,16.8
69973,Chile,Tama Vineyard Selection,85,15.0,18.0
69974,Chile,,85,,
70003,Chile,Reserva,87,13.0,15.6
70081,Chile,Collection Easterly,89,30.0,36.0
70082,Chile,Camel Hill,89,45.0,54.0
70092,Chile,Quiron,89,30.0,36.0
70120,Chile,Kai,89,235.0,282.0
70266,Chile,T.H. Lo Abarca,90,22.0,26.4
70537,Chile,La Cumbre,92,120.0,144.0
70625,Chile,Reserva,86,9.0,10.8
70630,Chile,Armador,86,13.0,15.6
70648,Chile,Gran Reserva,86,17.0,20.4
70732,Chile,Reserva,83,10.0,12.0
70734,Chile,,83,8.0,9.6
70738,Chile,Reserva,83,13.0,15.6
70740,Chile,Specialties Ocean Side,83,18.0,21.6
70741,Chile,Alba,83,8.0,9.6
70745,Chile,Reserva,83,12.0,14.4
70747,Chile,Petirrojo Reserva Estate Grown,83,8.0,9.6
70751,Chile,Reserva,82,12.0,14.4
70754,Chile,,82,13.0,15.6
70755,Chile,Reserve,82,15.0,18.0
70756,Chile,Albamar,82,12.0,14.4
70891,Chile,,90,55.0,66.0
70988,Chile,Sideral,90,31.0,37.2
71088,Chile,Gran Terroir Estate Grown La Huella Vineyard,88,18.0,21.6
71097,Chile,Los Lingues Vineyard,88,20.0,24.0
71217,Chile,Las Almas,90,50.0,60.0
71372,Chile,Kalfu Kuda,88,19.0,22.8
71478,Chile,Ecos de Rulo Single Vineyard El Chequén Estate,89,20.0,24.0
71481,Chile,Castillo de Molina Reserva,89,13.0,15.6
71486,Chile,Max Reserva,89,20.0,24.0
71487,Chile,Gold Syrah-Cabernet Sauvignon-Merlot-Malbec,89,24.0,28.8
71509,Chile,,86,9.0,10.8
71514,Chile,Reserva,86,12.0,14.4
71515,Chile,Reserva,86,13.0,15.6
71561,Chile,Casillero del Diablo Reserva,85,11.0,13.2
71616,Chile,Limited Release,83,25.0,30.0
71618,Chile,Reserve,83,16.0,19.2
71621,Chile,Reserve,83,10.0,12.0
71624,Chile,Estate Bottled Reserva,83,10.0,12.0
71628,Chile,Secret Reserve,83,12.0,14.4
71629,Chile,Shiraz-Cabernet,83,10.0,12.0
71633,Chile,Duette Premium,83,18.0,21.6
71634,Chile,Gran Reserva,83,13.0,15.6
71635,Chile,,83,9.0,10.8
71639,Chile,Reserve,82,16.0,19.2
71640,Chile,,82,17.0,20.4
71641,Chile,Estate Series,82,8.0,9.6
71667,Chile,Crucero Reserva,86,13.0,15.6
71681,Chile,Aconcagua Costa Single Vineyard,86,17.0,20.4
71700,Chile,Reserva II,86,12.0,14.4
71708,Chile,Gran Reserva de Los Andes Estate Bottled,86,15.0,18.0
71715,Chile,Vitral Reserva,86,10.0,12.0
71716,Chile,Reserva,86,10.0,12.0
71757,Chile,Ecos de Rulo Single Vineyard El Chequén Estate,90,20.0,24.0
71763,Chile,Orzada Made With Organic Grapes,90,21.0,25.2
71959,Chile,Reserva,87,17.0,20.4
71974,Chile,Alpha,87,22.0,26.4
72285,Chile,Classic Series,87,13.0,15.6
72290,Chile,Select Terroir,87,10.0,12.0
72294,Chile,Grand Reserve,87,18.0,21.6
72333,Chile,U Estate Grown,86,11.0,13.2
72338,Chile,Alpha,86,25.0,30.0
72339,Chile,Reserva,86,12.0,14.4
72342,Chile,Reserva Carmenère-Merlot,86,,
72344,Chile,Reserva,86,10.0,12.0
72345,Chile,Tama Vineyard Selection,86,16.0,19.2
72349,Chile,Amplus One,86,22.0,26.4
72458,Chile,U Estate Grown,87,14.0,16.8
72496,Chile,Reserve,86,15.0,18.0
72497,Chile,Select Terroir,86,10.0,12.0
72500,Chile,Legado Reserva,86,18.0,21.6
72671,Chile,Reserva,86,13.0,15.6
72693,Chile,La Joya Gran Reserva,87,14.0,16.8
72702,Chile,Cab,87,11.0,13.2
72727,Chile,Costa,90,35.0,42.0
72830,Chile,Corralillo,89,30.0,36.0
73256,Chile,Crucero Reserva,86,13.0,15.6
73262,Chile,Secreto,86,14.0,16.8
73263,Chile,Columbine Special Reserve Estate Bottled,86,15.0,18.0
73278,Chile,Albamar,84,11.0,13.2
73280,Chile,Estate,84,12.0,14.4
73281,Chile,Winemaker's Selection,84,16.0,19.2
73282,Chile,Gran Reserva,84,17.0,20.4
73283,Chile,Duette,84,20.0,24.0
73290,Chile,Aliwen Reserva,84,13.0,15.6
73410,Chile,Vitral Reserva,86,13.0,15.6
73428,Chile,Serie Riberas Gran Reserva Ribera del Rapel,86,17.0,20.4
73468,Chile,Las Pizarras,89,95.0,114.0
73736,Chile,Reserva Lo Mejor Sereno,88,15.0,18.0
73743,Chile,Conde de Superunda,88,55.0,66.0
73748,Chile,Erasmo,89,30.0,36.0
73756,Chile,Zardoz,89,25.0,30.0
73761,Chile,Spring Harvest,89,16.0,19.2
73767,Chile,Reserva de Familia,89,20.0,24.0
73859,Chile,,82,10.0,12.0
73860,Chile,Estate Bottled,81,10.0,12.0
73861,Chile,120,81,7.0,8.4
73862,Chile,,81,10.0,12.0
73863,Chile,Prima Reserva,81,13.0,15.6
73864,Chile,Reserva,81,12.0,14.4
73865,Chile,Prima Reserva,80,13.0,15.6
73911,Chile,Alpha,88,24.0,28.8
73953,Chile,Reserva Premium,85,17.0,20.4
73993,Chile,Clos Apalta,95,90.0,108.0
74014,Chile,Alpha,89,22.0,26.4
74093,Chile,Reserva,86,11.0,13.2
74098,Chile,Wetland Winemaker's Selection,86,8.0,9.6
74179,Chile,Made with Organically Grown Grapes,87,16.0,19.2
74191,Chile,Reserva,87,13.0,15.6
74192,Chile,Cefiro Reserva,87,12.0,14.4
74214,Chile,Cholqui,89,50.0,60.0
74355,Chile,Casas Patronales San Ernesto & Los Olivos Vineyards,84,10.0,12.0
74358,Chile,Casa La Joya Reserve,84,11.0,13.2
74397,Chile,Casillero del Diablo Reserva,87,11.0,13.2
74404,Chile,Reserva,87,10.0,12.0
74407,Chile,Duette Premium,87,18.0,21.6
74555,Chile,Quatro Reserva,91,16.0,19.2
74582,Chile,Reserva,88,14.0,16.8
74593,Chile,Viu 1,90,90.0,108.0
74594,Chile,Carabantes,90,35.0,42.0
74696,Chile,Reserve,84,12.0,14.4
74780,Chile,Barrel Selection,85,19.0,22.8
74788,Chile,Gran Reserva de los Andes,85,12.0,14.4
74922,Chile,Marea,90,25.0,30.0
74927,Chile,120,85,9.0,10.8
74969,Chile,,89,20.0,24.0
74973,Chile,Amplus,89,24.0,28.8
74982,Chile,Quatro,88,15.0,18.0
74987,Chile,Reserva de Familia,88,22.0,26.4
75017,Chile,Reserva,88,16.0,19.2
75020,Chile,Reserva,88,15.0,18.0
75034,Chile,Reserve,88,16.0,19.2
75055,Chile,Reserva,86,13.0,15.6
75061,Chile,,85,14.0,16.8
75068,Chile,Barrel Select,85,12.0,14.4
75081,Chile,Reserve,85,15.0,18.0
75226,Chile,Cefiro Reserva,88,12.0,14.4
75227,Chile,La Capitana Barrel Reserve,88,18.0,21.6
75228,Chile,Limited Edition,88,20.0,24.0
75254,Chile,Alpha Marchigue Vineyard,88,25.0,30.0
75272,Chile,Reserva,88,17.0,20.4
75423,Chile,Viejo Feo,85,11.0,13.2
75583,Chile,Cherub,88,16.0,19.2
75588,Chile,Ecos de Rulo Single Vineyard El Chequén Estate,88,20.0,24.0
75637,Chile,Reserva,87,12.0,14.4
75645,Chile,Reserva Especial,87,17.0,20.4
75646,Chile,Alazan CJ's Barrel,87,38.0,45.6
75721,Chile,Cenit,89,80.0,96.0
75753,Chile,,85,9.0,10.8
75932,Chile,Castillo de Molina Reserva,81,10.0,12.0
75937,Chile,,80,10.0,12.0
75964,Chile,,85,12.0,14.4
75972,Chile,Casillero del Diablo Reserve,85,12.0,14.4
76080,Chile,La Joya Gran Reserva,88,15.0,18.0
76155,Chile,Reserva,87,13.0,15.6
76161,Chile,,87,13.0,15.6
76209,Chile,Herencia,94,100.0,120.0
76239,Chile,Gran Reserva,88,13.0,15.6
76365,Chile,Reserva,86,12.0,14.4
76375,Chile,Gran Reserva,86,17.0,20.4
76425,Chile,Single Vineyard Block No. 10 Loma Roja,90,20.0,24.0
76464,Chile,,88,12.0,14.4
76465,Chile,Gran Reserva,88,18.0,21.6
76470,Chile,Tobiano,88,20.0,24.0
76473,Chile,EQ,88,20.0,24.0
76474,Chile,Conde de Superunda,88,54.0,64.8
76489,Chile,Wild Ferment,88,21.0,25.2
76555,Chile,Red One,89,25.0,30.0
76557,Chile,Gran Araucano,89,35.0,42.0
76562,Chile,Gran Reserva,89,16.0,19.2
76725,Chile,Reserva de Familia,89,20.0,24.0
76821,Chile,Private Reserve,87,11.0,13.2
76990,Chile,Edición Limitada B,92,30.0,36.0
77026,Chile,20 Barrels Limited Edition,80,32.0,38.4
77027,Chile,,80,15.0,18.0
77085,Chile,Casa Real Estate Bottled Old Vines,93,85.0,102.0
77091,Chile,20 Barrels,93,35.0,42.0
77098,Chile,Potro de Piedra Family Reserve Single Vineyard,93,30.0,36.0
77099,Chile,LaCruz,93,56.0,67.2
77203,Chile,B Estate Bottled,90,36.0,43.2
77307,Chile,Orzada,90,20.0,24.0
77311,Chile,Amplus,90,22.0,26.4
77379,Chile,1865 Limited Edition,87,25.0,30.0
77380,Chile,Grand Reserve,87,18.0,21.6
77434,Chile,Reserva,87,14.0,16.8
77465,Chile,Gran Reserva,89,14.0,16.8
77470,Chile,Anke,89,18.0,21.6
77476,Chile,Limited Edition,87,17.0,20.4
77511,Chile,,88,30.0,36.0
77520,Chile,,88,9.0,10.8
77528,Chile,Tribute,88,17.0,20.4
77571,Chile,Terrunyo Vineyard Selection Block Las Terrazas Unfiltered,91,38.0,45.6
77572,Chile,Founder's Selection,91,35.0,42.0
77576,Chile,Gran Reserva,91,20.0,24.0
77580,Chile,Herú,91,45.0,54.0
77636,Chile,Los Vascos,89,14.0,16.8
77637,Chile,Novas Limited Selection,89,17.0,20.4
77643,Chile,Reserve,89,14.0,16.8
77644,Chile,Gran Reserva,89,14.0,16.8
77669,Chile,1865 Single Vineyard,88,19.0,22.8
77675,Chile,Dry Farming,88,16.0,19.2
77836,Chile,T.H. Terroir Hunter Rarities Garnacha-Cariñena-Monastrell,91,35.0,42.0
77846,Chile,Unique Selection,91,50.0,60.0
77887,Chile,Ojos del Salado,85,10.0,12.0
77896,Chile,Clava Reserve Pinot Noir,85,9.0,10.8
77898,Chile,,85,9.0,10.8
78018,Chile,Magico,91,35.0,42.0
78052,Chile,Lot 21,90,40.0,48.0
78053,Chile,Lot 8,90,49.0,58.8
78197,Chile,Conforme,90,35.0,42.0
78330,Chile,Reserva,86,16.0,19.2
78368,Chile,Gran Reserva Etiqueta Azul,91,40.0,48.0
78453,Chile,Reserva,89,13.0,15.6
78467,Chile,Reserva,89,12.0,14.4
78522,Chile,Gran Reserva,89,17.0,20.4
78527,Chile,Serie Riberas Gran Reserva Ribera del Tinguiririca,89,18.0,21.6
78543,Chile,Gran Reserva de Los Andes,89,15.0,18.0
78619,Chile,Grey [Glacier] Single Block,89,20.0,24.0
78866,Chile,Reserva,82,12.0,14.4
78869,Chile,Natura,82,11.0,13.2
78872,Chile,El Llano Vineyard Estate Bottled,82,9.0,10.8
78881,Chile,Reserva,81,18.0,21.6
79008,Chile,Carmenere,86,13.0,15.6
79009,Chile,Reserva Oak Barrel Aged,86,10.0,12.0
79101,Chile,120,80,9.0,10.8
79130,Chile,Casillero del Diablo Reserve,84,10.0,12.0
79180,Chile,Gran Toqui,88,28.0,33.6
79194,Chile,Special Release Reserva,87,12.0,14.4
79257,Chile,,86,10.0,12.0
79272,Chile,Cefiro Reserva,86,12.0,14.4
79372,Chile,The Lost Barrel,90,27.0,32.4
79405,Chile,T.H.,89,25.0,30.0
79424,Chile,LFE900 Single Vineyard,89,35.0,42.0
79458,Chile,,88,19.0,22.8
79462,Chile,Tributo Edicion Limitada,88,,
79463,Chile,Marques de Casa Concha,88,22.0,26.4
79507,Chile,Codigo del Toqui,91,45.0,54.0
79530,Chile,,91,25.0,30.0
79531,Chile,Vigno,91,45.0,54.0
79550,Chile,T.H. Terroir Hunter,91,25.0,30.0
79607,Chile,Single Vineyard Neblina,89,,
79608,Chile,Alpha,89,23.0,27.6
79697,Chile,Reserva,82,11.0,13.2
79698,Chile,,82,8.0,9.6
79701,Chile,Los Vascos,82,14.0,16.8
79702,Chile,Reserva Guardián,82,12.0,14.4
79704,Chile,Scandalous,82,10.0,12.0
79705,Chile,Reserva Estate Bottled,82,10.0,12.0
79709,Chile,Reserve,82,15.0,18.0
79712,Chile,Organic,80,14.0,16.8
79716,Chile,Single Vineyard,80,13.0,15.6
79822,Chile,Lot #60 Pirque Vineyard,89,39.0,46.8
79860,Chile,,84,8.0,9.6
79861,Chile,Private Reserve,84,11.0,13.2
79864,Chile,Brut Rosé,84,12.0,14.4
79865,Chile,Gran Reserva,84,15.0,18.0
79867,Chile,Gran Reserva Origen,84,16.0,19.2
79868,Chile,Bicicleta,84,12.0,14.4
79870,Chile,Nina Brut,84,13.0,15.6
79871,Chile,Reserva Estate Bottled,84,10.0,12.0
79873,Chile,Casillero del Diablo Reserva,83,11.0,13.2
79875,Chile,,83,8.0,9.6
79876,Chile,Talinay,83,30.0,36.0
79877,Chile,Casa Grand Selection,83,14.0,16.8
79879,Chile,T.H.Terroir Hunter Lo Abarca,83,22.0,26.4
79880,Chile,Vigno Old Vines Dry Farmed,83,47.0,56.4
79881,Chile,120,83,8.0,9.6
79884,Chile,Reserve,83,16.0,19.2
79886,Chile,Twelvestones Estate Grown and Bottled,83,10.0,12.0
79887,Chile,Reserve,83,16.0,19.2
79888,Chile,Reserva Sauvignon Blanc-Carmenère,83,11.0,13.2
79889,Chile,120,83,8.0,9.6
80015,Chile,Grand Reserve,90,16.0,19.2
80016,Chile,,90,18.0,21.6
80066,Chile,Le Dix de Los Vascos,93,65.0,78.0
80069,Chile,Herencia,93,90.0,108.0
80076,Chile,Edicion Limitada Single Vineyard,92,40.0,48.0
80217,Chile,Amelia Limited Release,86,50.0,60.0
80223,Chile,Reserve,86,10.0,12.0
80230,Chile,Single Vineyard Canelo,86,20.0,24.0
80233,Chile,Queulat Single Vineyard Gran Reserva,86,18.0,21.6
80280,Chile,Gran Reserva,88,15.0,18.0
80345,Chile,El Principal,91,77.0,92.4
80511,Chile,Gran Reserva,89,17.0,20.4
80512,Chile,Sibaris Gran Reserva,89,18.0,21.6
80531,Chile,VSC,92,40.0,48.0
80553,Chile,Don Melchor,92,95.0,114.0
80624,Chile,Centauri,91,18.0,21.6
80779,Chile,Los Vascos Grande Reserve,87,,
80794,Chile,Reserva,86,12.0,14.4
80795,Chile,Antiguas Reservas,86,15.0,18.0
80804,Chile,,86,9.0,10.8
80805,Chile,Natura,86,11.0,13.2
80809,Chile,Cefiro Reserva,86,12.0,14.4
80810,Chile,Sepia Reserva,86,10.0,12.0
80906,Chile,Outer Limits Beyond Frontiers Apalta Vineyard,90,60.0,72.0
80907,Chile,House of Morandé,90,50.0,60.0
80925,Chile,Unfiltered Rapsodia,90,40.0,48.0
81074,Chile,Reserva,84,12.0,14.4
81082,Chile,Reserva,84,15.0,18.0
81086,Chile,Gran Reserva,84,15.0,18.0
81088,Chile,Wave Series Right Wave,84,12.0,14.4
81168,Chile,Casa Grand Selection,84,12.0,14.4
81210,Chile,Edicion Limitada A,91,30.0,36.0
81214,Chile,La Joya Reserve,86,11.0,13.2
81215,Chile,Memorias,86,36.0,43.2
81220,Chile,Block Selection Estate Reserve,86,11.0,13.2
81225,Chile,Amplus,86,24.0,28.8
81236,Chile,Casillero del Diablo Reserva,86,12.0,14.4
81332,Chile,,91,25.0,30.0
81437,Chile,La Joya Gran Reserva,85,15.0,18.0
81539,Chile,Leyenda del Toqui,88,75.0,90.0
81551,Chile,Edicion Limitada M,88,30.0,36.0
81627,Chile,Axel Primero,92,30.0,36.0
